tweet_text,caution_and_advice,displaced_people_and_evacuations,infrastructure_and_utility_damage,injured_or_dead_people,missing_or_found_people,not_humanitarian,other_relevant_information,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,sympathy_and_support
a little wind never killed nobody #gotigs #florencewho @ Memorial Stadium (Clemson),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SmokeScreen did a live Q&amp;A to help raise funds for #HurricaneFlorence. You can still donate &amp; while you are there Subscribe. As many of you know I find a way to work Game of Thrones into almost every letter from the publisher. Chris is one of the,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"This #job might be a great fit for you: Housekeeping Aid -  #FacilitiesMgmt Columbia, SC #Veterans #Hiring #CareerArc",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Hurricane Florence is now a Category 4 storm, which means it will cause catastrophic damage. North Carolina, South Carolina and Virginia declared states of emergency and some mandatory evacuations ahead of U.S. landfall on Thursday.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Some cool artwork on a building in Philly! @ The Original Pats King of Steaks,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Right now at 7 on #WSBT22 News on Fox --Tracking Hurricane Florence. The surf is already getting rough along the Carolinas --BH taking new steps to stop an outbreak of violence -- Pockets of fog this am. @CariPeugeotWSBT is tracking our wx and Florence on the 2s,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Our thoughts and prayers ὤFἿB are with you ALL in the Carolina’s &amp; VirginiaἲA as Hurricane Florence hits the coastline this morning. #safetyfirst #hurricaneflorence #hurricaneseason2018 @,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Praying ὤFἿD for my family down South and the entire North and South Carolina!! I hope you all are ok. Following the #HurricaneFlorence News coverage. Prayers up!!!!ὤFἿDὤFἿDὤFἿDὤFἿDὤFἿDὤFἿDὤFἿDὤFἿDὤFἿD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Tornado Warning continues for Brandermill VA, Rockwood VA, Woodlake VA until 3:45 PM EDT",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @jasperscfire: Governor McMaster based upon the current forecasted track of Hurricane Florence has lifted the evacuation order for Jaspe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mandatory evacuations underway on parts of the U.S. East Coast as Hurricane Florence - now a dangerous category 4 storm - approaches. The storms wet and windy punch is expected to hit the Carolinas within 48 hours. Federal, state, local officials are coordinating their efforts",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@Cisco to the rescue. Cisco’s TecOps team are getting ready to deploy and regain critical communications where Hurricane Florence hits.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The only journey is the one within. #LifeItself,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
National Hurricane Center downgrades #Florence to a tropical storm. Flooding and high wind possible. #chsnews,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Are you following the South Carolina Emergency Management Division? Be sure to follow them for the latest updates on hurricane #florence and for tips on how to be prepared for its impact. LRADAC will keep you updated on closings or delays. #staysafe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why #HurricaneFlorence Is Such a Dangerous Storm ~ The Category 4 hurricane is expected to hit with intense winds and cause major flooding.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RT @REALmillerfinch: Wonderful! #MichaelJordan comes from #WilmingtonNC. He’s setting up #HurricaneFlorence relief. ❤️,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"All of the Bands thoughts are with our good Friends in #Virginia, and the @VATatt this week. Stay safe folks! #HurricaneFlorence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Thoughts and prayers dont work any better for hurricanes than for AR-15s. Carolina pols have long fought to deny science of why storms like Florence are so deadly. Lets not wait for landfall to start talking about restoring sanity on climate. My column,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
@FoodBankCENC: RT @CityGirlCece: The next three days are critical to gather your food &amp;amp; emergency items in preparation for #HurricaneFlorence . Ensure y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Heres a story worth your time. @appstatesports runner, @Tabor_City grad Cam Hunter starts a water drive for Hurricane Florence victims. Hes collected more than 4,000 bottles so far, and hes still going:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Eye Opener: #HurricaneFlorence prompts mandatory evacuations,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anyone needing horse transportation.during this hurricane evacuation #HurricaneFlorence #Horses #evacuation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"UPDATE: Mandatory #HurricaneFlorence evacuations in: - South Carolina: 8 coastal counties, 1M people - North Carolina: Outer Banks barrier islands, 300K people - Virginia: low-lying coastal areas, 245K people",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@verizon any chance you can extend free data for Hurricane Florence victims in Carteret County, NC, for a few more days? Our county is still mostly without power. Its been a huge help so far - thanks!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Remnants of Hurricane Florence still causing big problems in the Carolinas and Virginia. The flooding will continue for some time. Tornadoes popped up too, leaving behind a lot of damage.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KempterFireWire: **US&amp;R IN ACTION** CA-TF2 (LA County Fire) makes water rescue in Cumberland County, NC on 9/15/18 during Hurricane Florence. Well Done!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
@FoxNews Coordinating rescues all night &amp; now on Zello App NEED PEOPLE IN NORTH CAROLINA AREA WITH BOATS &amp; HIGH RISE TRUCKS!! New Bern has many people &amp; animals needing evacuation from rooftops immediately!!! PLEASE SHARE &amp; IF YOU CAN HELP COMMENT BELOW #NewBernNC #HurricaneFlorence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RT @AnimalWorldUSA: #NC #HurricaneFlorence. The Outer Banks #wildhorses herd survived #Florence. Heres how they did it.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Can you not use a tragedy that destroyed my cousins house &amp; left them homeless as a platform to target Taylor Swift. Youre disgusting.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"After #Harvey, we need to re-think the messaging/communications for #flood victims caught in #tornado warnings. #TXflood #LAflood",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"A second person was killed on Saturday as Harvey, the most powerful storm to hit Texas in more than 50 years, roared inland, knocking out p",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DETAILS: #Evacuation order issued for those within the radius of the potential #explosion  #HurricaneHarvey #Texas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Join us &amp; the @phoenixsaloon for a special event with the @vandoliers for #HurricaneHarvey donations. Info here:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Meet one of MANY volunteers up here in #Kingwood who is helping homeowners displaced by the floods. Thank you, Basil! #KHOU11 #Harvey",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @HuffPost: Harvey spawns tornadoes that devastate homes outside Houston,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Our thoughts &amp; #prayers are with those affected by #HurricaneHarvey #Donate #jjwatt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
@kgdewitt24 Ive been wanting to complain this week ab the same stuff then I remind myself my house isnt flooded &amp; my doggies are safe 😭😭#Harvey,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Our sons house destroyed by Harvey.Lost everything he owns So glad he was n Oregon.#hurricane#nobueno#pickingupthepieces#startingfromscratch,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Some journalists covering #Harvey cast aside role as observers to aid in rescues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Thank you everybody, what a crowd, what a turnout. #HoustonStrong #HurricaneHarvey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The people living &amp; working in these areas come from all over the world &amp; every race religion etc. Houstonians support ALL people in #Harvey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Years of living dangerously. #HurricaneHarvey #ClimateFacts Choose your future. The time is now.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Brothers Jacob ONan and Gage Collins took some time to drop off cases of water to the Hurricane Harvey Relief Effort at the EPD!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#WATCH! #CoastGuard will do what it takes to save lives, including busting through rooftops to get to people trapped inside @USCG #Harvey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"I liked a @YouTube video  Live: HURRICANE HARVEY SLAMS TEXAS, DEADLY HOUSTON FLOODING, TROPICAL STORM VIDEO",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Extensive damage in Texas. At least 1 dead &amp; other injuries reported. Harvey continues to impact as a tropical storm,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Best Friends is helping with search and rescue as Hurricane Harvey destruction continues. Stay tuned for updates: .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Were offering one month of free #bookkeepingservices to Small &amp; Start up businesses in Houston that was affected by Hurricane Harvey.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Evacuations underway as Hurricane Harvey steers towards Texas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huge thank you to Torchy Tacos feeding volunteers and first responders at Morton Ranch HS @MRHSMavericks @torchystacos #Harvey2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Burger Stadium in Austin now open as evacuee center. Urgent need: diapers, sanitary products, clothing, shoes. No food. Drop off at entrance",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freeport Area schools collecting materials and donations to help Texas flood victims #Harvey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Much concern about rising north Houston flood waters rushing thru the city #Harvey 🙏🏽,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The Houston Dynamo and Houston Dash have pledged a combined $1 million for Harvey relief #Houstonstrong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Check out our latest @ArcGISOnline #Harvey map w/ @fema data on shelters, disaster declarations, &amp; damage",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@jenflortx Tornado warnings going off but so far only one I know of was out in NE area.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sheriff: Hurricane #Harvey #death toll rises to 20 - Aug 30 @ 11:20 AM ET,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Our friends @HunterTynan &amp; @tinroofbroadway will be donating 10% of sales from 7-10pm tonite to #Houston Relief, so pls stop by, #Harvey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
So many people attempt to drive through flood water–this may be the most important graphic you can share,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Just bc we dont YET have flooding doesnt mean driving is a good idea. Roads slick, need lanes clear for first responders. #HurricaneHarvey",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
#hurricaneharvey hit us pretty hard we have had at least 5 foot of water invade our box. We,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Our new music video of Rise Up is here! We would like to dedicate this to #Harvey victims - we stand with you. 💜,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"If you have questions/concerns about UH, please send email to Harvey2017@uh.edu. Received 108 until midnight. Team responded to each one.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"#TheResistance, lets help out the victims of #Harvey and donate. Amazon has a wishlist w items the RedCross needs. #sendamessagewithlove",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Looking to help out those affected by #HurricaneHarvey? #RedCross #HoustonFloods #HoustonStrong #Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @dcexaminer: Trump meets with Cabinet about Hurricane Harvey response and recovery efforts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Houston mattress company turns its stores into makeshift storm shelters for Hurricane Harvey victims,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nonprofits w/ special offers for #Harvey evacuees in Abilene:,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per @NWSNewOrleans and echoed from us. please avoid travel to the Houston metro area. Very dangerous situation ongoing there. #txwx #Harvey,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"UPDATED: #Harvey is now a tropical depression, at least 38 dead, Texas &amp; Louisiana hit w/ catastrophic flooding",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"What to look for in kids affected by Harvey that might indicate a need for mental health support, from TAG Center at @TexasChildrens",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Donations of all kind are being accepted @Royal_grooming to aid those victimized by Hurricane Harveyplease support,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#FLASH EVACUATION LIFTED: #NorthwoodPines subdivision #Harvey,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Doing customs for Hurricane Harvey.. My family is taking my boat to Houston to help, supplies are needed. idreamofshyla@yahoo.com",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Top health risks after #HurricaneHarvey may include waterborne diseases in drinking water, sewage back-up, &amp; mold:",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#BREAKING #Harvey #Houston MANDATORY EVACUATIONS for the following neighborhoods #Breakingnews #MandatoryEvacuation,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@MyGlendale better local organizations &amp; relief funds to donate to instead:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Our hearts go out to all those affected by #hurricaneHarvey #texas #louisiana #flood #houston,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Make Sure Your Hurricane Harvey Donations Go to Victims — Not Scammers: This past weekend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Hurricane Harvey Has Left Houston, but the Flooding Continues - NBC News",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A fine shelter helping #HurricaneHarvey displaced pets,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Churches are supposed to be figurative AND LITERAL shelters.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Counting the generous Chattanooga donations for Hurricane Harvey relief. #SinclairCares. @newschannelnine @SalvationArmyUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Houston continues to deal with record flooding in the aftermath of Hurricane Harvey.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"GIVE NOW to provide families devastated by #HurricaneHarvey w/food, water, hygiene items and other essential items.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#UPDATE Officials say death toll from #Harvey is up to at least 20 people,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Our thoughts are w/ the 180+ school districts impacted by #HurricaneHarvey. Those wishing to contribute, please read",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"@RealScreenGeek i think this should be reworded, nothing in ur article refers to hurricane harvey and it comes off as inappropriate. maybe link red cross?",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RT @PMbeers: Presidential Pardon of #JoeArpaio During #HurricaneHarvey Widely Condemned  #DonaldTrump #trumpregrets,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Authorities confirm two more #Harvey-related deaths, bringing the number of recorded deaths to 20.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The flooding is so bad in SE Harris County and surrounding areas the National Weather Service created a new designation to describe it,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
With everyone who has been hurt and killed by this you are sad that you couldnt lie to women and kill babies? #yousuck #harvey2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yo before Hurricane Harvey kills me anybody wanna admit they got a crush on me.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Stark County Agricultureheres your opportunity to provide assistance to those impacted by Hurricane Harvey.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"You know all that flooding that #HurricaneHarvey has been causing? Yeah, its happening in my bedroom in #Nashville right now so.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#SanAntonio helps by sheltering #harvey evacuees.  #mobilechat #TexasStrong,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"What a crowd, what a turnout, Trump says while visiting Texas amid Hurricane Harvey",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"We need your help to send #mentalhealth professionals to assist the victims of #HurricaneHarvey. To donate, visit:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Thoughts and prayers for those affected by hurricane Harvey. #diversepatriots #HarveyFlood #HarveyStorm #TexasStrong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Supporting US amid #HurricaneHarvey: @CopernicusEU now providing damage assessment maps to affected areas in Texas,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New post (Pimp C’s Widow Denies UGK Archives Were Destroyed in Hurricane Harvey) has been published on UK  -,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As officials attempt to protect dams more neighborhoods deal with flooding  via @HuffPostGreen #hurricaneharvey,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"If you can spare a donation, click here and donate. Its for all melee players affected by Hurricane Harvey.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Stalled vehicle after trying to pass through water along 11th street near Hollywood @12NewsNow @EBrillWx @pbergen2000 #Harvey,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#Harvey Victim Hammers #CNN During Live Interview. #CNN Cant Help Itself. Sounds like Disaster Porn Reporting.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RT @invisibleman_17 Rescue worker daves a dog in #HoustonFloods #HurricaneHarvey  @HamillHimself @mesmitch @247razz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Ime very upset over #Harvey, #Houston failed 2 adapt 2 climate change when they had many chances be4 - 3 500yr floods in few years",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
