tweet_text,caution_and_advice,displaced_people_and_evacuations,infrastructure_and_utility_damage,injured_or_dead_people,missing_or_found_people,not_humanitarian,other_relevant_information,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,sympathy_and_support
Check the awesome efforts by #Patanjali #KeralaFloodRelief for medical help Thanks @yogrishiramdev @Ach_Balkrishna #KerlaFlood .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
So seems news of 700 crore fund by UAE govt for Kerala floods and its rejection by Indian govt are both fake news,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#KeralaFloods The death toll in the Kerala floods has crossed 200 in the past 10 days, and to 357 overall this monsoon season, chief minister Pinarayi Vijayan said, calling it a ‘grave’ situation.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ὤFὤF #StaySafeKerala #StandWithKerala #KeralaFloodRelief #PrayForKerala Here is some help.. Plz rt.. And pray for our family.. ὤF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"This group of mech engineers in a marathon production, made 1000 power banks for flood-affected areas &amp; got them specially packed so it could be air-dropped. People used these power banks to charge phones up-to 30%, to make emergency calls. ὄF ὄF #KeralaFloods #KeralaFloodRelief",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#KeralaSOS #KeralaFloods #Thiruvalla Medical Mission hospital is opening for all the flood victims. Food, water, medicines and treatments will be made available there for all. All necessary helps will be provided. Kindly pass this information. Contatct: 0469 262 6000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#BhopalWithKerala Here is the list of various collection centres at Bhopal where you can donate materials for the flood victims of Kerala. The collection center at AIIMS is at SU Office. Contact Sajith (9400480126) if you wish to drop your donations at AIIMS. #KeralaReliefFund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BREAKING: Kerala government informs SC TN has not given any positive response regarding lowering Mullaperiyar water level and Sudden discharge of water from Mullaperiyar is one the causes of the deluge. #thread #KeralaFloods @News18Kerala,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The death toll in #Indias #Kerala grows as rescue workers continue to find bodies in the flood waters and they fear there are many more to come,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#KeralaFloods2018 #OPRAHAT Relief material &amp; fresh water being embarked on board ship which is sailing out to #Kochi for #KeralaFloodRelief operations @DefenceMinIndia @CMOKerala @SpokespersonMoD @indiannavy @DG_PIB @MIB_India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"After a week of heavy Rains and Floods, which ravaged #Kerala, things are slightly better as life limps back to normalcy. Rains have reduced and flood water levels have receded in affected areas. Nowfocus in #Kerala have shifted to relief and rehabilitation #KeralaFloodRelief",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Thousands of IYC volunteers have been working tirelessly to provide relief to #KeralaFloods victims by providing them with essential food, clothing and medical items. We urge each and everyone of you to help our brothers and sisters in #Kerala by making even small contributions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#KeralaFloodRelief : To provide first aid &amp; medical support to the survivors, IAF Medical Team is prepared to move to flood affected areas from AF Station Yelahanka. #SavingLives",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Pray for people who are in dangerous stage Kerala Flood.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"#SchoolStudents of Takshasila Public School, Lallaguda contributes and hands over the relief material at Secunderabad Rly.Stn Collection Point for dispatch #Mission Join Hands for #KeralaFloodRelief #helpkerala @RailMinIndia @PiyushGoyalOffc @PiyushGoyal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Ready to eat foot items required for airdrop in the flooded areas. Matchboxes, candles, poha, jaggery, and packed food. The items to be given at SMV school, thampanoor, #Trivandrum Information form Trivandrum collector. #KeralaFloods @VSJ1 @Democratrodrigu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#KeralaFloodRelief Details &amp; contact number of Relief Camps in #Ernakulam St Theresas college If you can offer HELP please contact the respective Camp in CHARGE. PLS RT &amp; HELP SPREAD THE WORD #KeralaFloodRelief #KeralaFloods #StandWithKerala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"• After Karthis visit to Kerala, he shared his views of kerala flood with the media. He also said that further assistance will be given for #Kerala #KeralaFloods #KeralaRain #KeralaFloodRelief #DoForKerala @Karthi_Offl @Suriya_offl @rajsekarpandian @SuriyaFansClub",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kerala floods: TVS Motor Company offers service camp from Aug 27 @tvsmotorcompany @tvsmotor51 #TVS #KeralaFloods #Kerala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @yogital: Low lying areas near #Thrissur #kerala #floods #india @BBCWorld,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Useful reminder that a bunch of hatemongers on social media notwithstanding, humanity is alive. A life reaffirming thread about how different people from across India are coming together for Kerala flood relief",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"#ChiyaanVikram handed over the cheque of Rs.35,00,000/-(Thirty Five Lakhs) towards contribution to Chief Minister’s Distress Relief Fund Of Kerala today #KeralaReliefFund #KeralaFloods",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Every little bit counts when to comes to situations like these. A big thank you to all the brave souls who are doing their bit to help those affected by the floods. We are #StrongerTogether. #KeralaFloods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @anjanaann: Food and water available in Adlux convention centre #KeralaFloodReliefs #KeralaFloods #StandWithKerala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Muslims to pray for Kerala flood victims on Bakri Eid - Times of India  #नाशिक #नासिक,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
@NivinOfficial has donated 25 Lakhs to #KeralaChiefMinistersReliefFund. #KeralaFloods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"We are partnering NGO’s in sending medicines for our brothers and sisters in Kerala. Join us, contribute and we will match you for every rupee. Help our brothers and sisters. #keralafloodrelief.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
An amazing must goto gig today for the worthiest cause for Kerala. Some legends supported by some super cool acts play tonight to raise money for the flood affected victims. If you in Delhi or Gurgaon head to #PlayForACause tonight and yeah pls retweet and share @100PipersIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Some relief for flood-hit #Kerala, as IT-Dept extends deadline for filing income tax return to Sept 15 #KeralaFloods",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@neha_aks Superb and spirited. RSS has helped Kerala flood victims selflessly. Cheers.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
@marchformass @CMOKerala @republic @jothims @drshamamohd @ajithkumar @i_am_karanbatra @ADiravia #FloodAidLie conspiracy confirmed. 700 cr UAE aid is the creation of #MahaThugBandhan Brigade. #KeralaFloodRelief #KeralaReliefRowTwist #KeralaFloods @republic @TimesNow @ZeeNews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Pray for Kerala ὤFὤFὤFὤF Kerala needs your help and support. Lakhs of people are suffering from flood,rain and landslides lets pray for safety of everyone in kerala ὤFὤFὤFὤFὤFὤFὤFὤFὤFὤFὤF #KeralaFloodRelief #StandWithKerala #Prayforkerala ὤFὤFὤFὤFὤFὤFὤFὤFὤFὤFὤF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Shelter at St Gregorios Senior Secondary School Location St Gregorios School Rd, Kaipattoor, Kerala 689648 Contact Name St Gregorios School Contact Number 9846748680 +91 468 235 1486 Type of Service Shelter Details Shelter, Water, Food #KeralaFlood #SOSKerala #Pathanamthitta",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Please help with this small contribution #kerala #KeralaFlood #KeralaSOS #KeralaDonationChallenge #KeralaFloods #KeralaReliefFund #KeralaFloodsHelpNeeded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @CEOteacher: Our hearts &amp; prayers are with #Kerala #KeralaFloods #HeadstartforKerala @Headstarters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
#Prabhas donated 1 cr to #KeralaReliefFund .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @virendersehwag: Volunteers for Medical help #KeralaFloods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @scaryhairyman: Folks in Bangalore, a friends family member is conducting flood relief. #Keralafloods #KeralaFloodRelief",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#keralafloods there was no sufficient planning from Kerala govt before releasing water from dam. Why was the people not forcefully evacuated to a safe district alloted by Govt for few week?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Monsoon havoc: Loss put at Rs 990 cr in Himachal #HimachalPradesh @jairamthakurbjp #floods,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Guys theres leftover food at Koonamavu and Vytilla. Please reach out to 9995218995 if you know of any shelter/group of people still looking for food. Id called up this person, offer is legit #KeralaFloods #KeralaFloodRelief",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Thank you to RSS for doing so much amazing hard work to help victims of #KeralaFloods. Impressive, selfless work that shows what a caring group they are for all Indians.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dindugal District #VMI Took Flood Relief Materials To #Kerala For The People Who Are Affected In #KeralaFloods ὄFὄFὄF #Thalapathy @actorvijay Fans ὄC #KeralaReliefFund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Started to #Kerala with 1 truck of relief materials (2.6 tons) collected by @ArtofLiving #Kanyakumari Volunteers @SriSri @AOLSwamiji @swamigyantej @jyothirmayah @ryncoorchids @GaneshR6 @CMOKerala @aolkkjgd @srisriinkerala @nanduhari #KeralaFloodRelief #KeralaFloods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#BREAKING – Cases of those who have lost their homes in #KeralaFloods are also being taken up. We will make arrangements for them to live. We will, also, extend all help to them for completing construction of their new homes, says CM @vijayanpinarayi | #SOSKerala",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"I was out hunting for bottled water in #Ernakulam today. Supermarkets poorly stocked. One can get Coke, Fanta, Red Bull, etc but bottled water is difficult to come by. Restaurants seem to have better stocks of bottled water #KeralaFloods #Kerala",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#kerelafloodrelief Humanity still exists &amp; we have seen this through valuable support from our countrymen over past weeks. We seek your support for #kerelafloodrelief. For monetary donations:; For Resource based donations:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Kerala needs your help, we are sending medicines for people affected by flood. If you want to help, please send them to our office:  You can send: OTC medicines, sanitary pads and dry food items. Let’s do our bit ὤFἿD #KeralaFloods #KeralaFloodRelief",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"50 persons died in Kerala, India, due to communicable diseases following heavy rains and flooding. 6 are confirmed cases of #leptospirosis, 34 are suspected leptospirosis deaths; 9 died of fever and 1 of #dengue ? #Leptospira",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Most of the help in evacuation was provided by the #Fishermen #community in the #KeralaFloodRescue . Today around 80000 people were rescued from the area surroundings of #Kochi #KochiNavalBase,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thats heart shattering! I hope people are safe during this flood! My consolidation with civilians who lost their properties and life! God save us from this natural disasters!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Sir, I am informed Kerala Government sought relief package of Rs 1200 crores fm the Centre and all it got is Rs 100 crores? Hope u will give our brother and sisters from Kerala all that they require in this hour is crisis to get their lives back in order at the earliest possible.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"After rendering commendable service in rescue and relief work in #KeralaFloods , 123 Odisha Fire personnel being felicitated upon arrival in Bhubaneswar airport.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Humanity is above all. K J Jaydeep a groom whose wedding has been postponed due to #floods in Kerala proved it by turning the wedding venue into a relief camp for the stranded. Your support is awaited #KeralaReliefFund @NASSCOMfdn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"@shipmin_india @PMOIndia The employees of Deendayal Port Trust contributed one day salary, amounting to Rs. 33.13 lakhs, to the Chief Ministers Distress Relief Fund for helping and rebuilding the lives of flood-affected people of Kerala.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @ShivAroor: An IAF C-17 headed to Kerala boards relief material and an NDRF team. #KeralaSOS #KeralaFloodRelief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Actor @dhanushkraja has contributed a total sum of 15 Lakhs to Kerala CM Distress Relief Fund @RIAZtheboss #KeralaFloodRelief,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ramdev donates foods worth of 2 crores to kerala floods victim #Keralafloods #kerala #Keralaflood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Lord, listen! Lord, forgive! Lord, hear &amp; act! For your sake, my God, do not delay, because your city &amp; your people bear your Name.”Dan 9:19 #Pray for the people affected by floods in #Kerala, #Coorg &amp; #Kodagu. Pray for the FEBA team in Kerala broadcasting critical information.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"If its true, @CMOKerala @IRCTCofficial please take initiative and send them to needy,. Respect the peoples effort to help the suffering .#KeralaFloods2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"@bbcworld, we kerala fight against #KeralaFloods, we need more help and attention of world medias",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
When National media fails to address and make proper coverage on #KeralaFloods. People from various states came forward in making rallies and spread awareness. A special thanks for making national trends. Your presence is also appreciated. #KeralaFloodRelief.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Kerala floods make pepper, cardamom, tea costlier by up to 50%  @bsindia #KeralaFloods #kerala #spices",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"@ashokgehlot51 Why politicians dont listen to experts? Ecologist Who Headed Panel On Western Ghats Says Kerala Flood A Man-Made Disaster, Government Ignored Advice",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"When shepherd turned butcher #KeralaFloods root cause of soil erosion and floods, confiscate and reforest all such assets, instituitional assets. my idea for the lost souls to RIP @ExSecular @RajivMessage",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"As Kerala rebuilds itself after the flood, efforts are already underway to make it greener. As relief trucks made their way back, volunteers used them to transport the plastic waste left behind at the camps to recycling plants. Read more:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Good to know that @BSNLCorporate @BSNLKERALA have extended their support by giving free 20mins a day calling to all subscribers!! #BSNLRocks #keralafloods Many friends from kerala telling only BSNL is n/w working in many flooded areas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Ready to eat food kits by DRDO has been arranged by NPOL, Thrikkakara and is available for distribution in and around Ernakulam. Mr. Anand (9846314883) and Mr. Sameer (9447815114) may be contacted 20.08.2018 11.50 AM #KeralaFloodRelief #KeralaFloods @DefencePROTvm @DRDO_India",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @IamYaseen_: we wud dedicate this victory to d flood victims in kerala : kohli ὄC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Caritas India organised an Interfaith Prayer and Solidarity for the victims of #KeralaFloods &amp; Fury on the occasion of World Day of Prayer for the Care of the Creation at Ernakulam, Kerala. @iamCARITAS @CaritasAsia #Caritas2Kerala",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"No Thanking Poster for Army Navy NDRF RSS Volunteers Buy Thanking UAE for fake donation News Dear Kerala you know who helped you when I need! , Dont fall for Propaganda &amp; fake news #KeralaFloods",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Need some help in Thiruvalla #KeralaSOS #KeralaFloodRelief @CMOKerala Address : Thuruthikonath House , Othera West PO , Thiruvalla Kerala 689551 Phone is unreachable but here is the number: +91 9539797191 They speak Malayalam, English and little bit of Hindi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Donation drive by Ambala @INCIndia team to collect relief material for #KeralaFloods as our tribute to our beloved #RajivGandhi ji . Humbled by Ambalas generosity as all reach into their pockets to help however they can. Jai Hind!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#Lawrence donates Rs one cr for Kerala Read Hereὄ9 #RaghavaLawrence #KeralaFloods #KeralaFloodRelief @SevenSri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @yadavtejashwi: Donated one month salary to #KeralaReliefFund . Have also appealed all MLAs &amp; MPs of party to donate one month salary. #,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#Secular India*#Bangla_Speak #Brand West Bengal* #KeralaFloods Kerala Chief Minister Pinarayi Vijayan has dismissed as baseless the Opposition charges that the devastating floods witnessed by the State were a man-made disaster’’,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Fishermen from #kollam moving to the #KeralaFloods affected areas. We salute you, sons of sea. #sonsofsea, @CMOKerala, @asianetnewstv, @manoramanews",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#IndiaForKerala: TV Celebs have just one UNANIMOUS opinion &amp; PLEA for the Kerala Floods! #DonateForKerala #Donate4Kerala #KeralaDonationChallenge #KeralaFloods #KeralaFloodRelief #Donation #Kerala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
#StandWithKerala #KeralaFloodRelief @fsmk_org camping for Kerala Flood Relief Campaign. Please join with us and share to others. Thanks!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Need food gains for Aranmula asap. Let me know who will give. Rice. Dals. Oils. Teas. Sugar. Salt. Rawa. We need soaps. Shampoos. Toiletries. Nail cutters. Sizzors etc. #KeralaFloods #kerala #KeralaReliefFund #KeralaDonationChallenge #RT pass to other and DM me,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Chief Ministers Distress Relief Fund has so far received Rs 210 crores. This is in addition to the pledge for financial assistance of Rs 160 crores, said Keralas finance minister Thomas Isaac. #KeralaFloods Follow LIVE updates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
