tweet_text,caution_and_advice,displaced_people_and_evacuations,infrastructure_and_utility_damage,injured_or_dead_people,not_humanitarian,other_relevant_information,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,sympathy_and_support
"May ALLAH protect all of us, our homeland, our city, our MIRPUR #Mirpur #minilondon #AzadKashmir #Pakistan #mirpurearthquake #meramirpur #earthquake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"____drunken state, yet they will not be drunken, but severe will be the Torment of Allah. (Surat Al-Hajj) #earthquake",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Earthquake in major cities including Sialkot, Lahore, Islamabad and Rawalpindi &amp; Kashmir. Stay safe people. May ALLAH bless us all. Ameen. #earthquake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @Glitterypixy: I hope my Indian occupied kashmir frnds are safe . #earthquake Modi Hitler has jailed iok civilians from last 51 days .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
#earthquake in various parts of kashmir and Punjab. Stay safe everyone. Try to remain in an opej space.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Earthquake jolts the Northern parts of Pakistan. May Allah protect everyone. #earthquake #azadkashmir ὢD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sadden to know about earthquake and lost of precocious lives may Allah rest their souls in peace and pray for soon recovery of injured. #earthquake #EarthquakeInPak.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"At least 19 people were killed, over 300 injured in Kashmir #Earthquake and PM Imran Khans adviser on information and broadcasting is cracking jokes.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"So far, 20 people have been killed and about 300 injured. Rescue teams of Pak Army arrive in the affected areas for operation. Rescue operations continue Or, may Allaah have mercy on him #Earthquake",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"#EarthquakeAlert, Pakistans #Mirpur earthquake death Toll rises 19. With Over 300 injured, Says SSP Mirpur #EarthquakeInPakistan #earthquake",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"ALLAH SWT is definitely unhappy with us, we are just abusing each other, not respecting/taking care of each other, v involved in all bad habits. Muslims being badly tortured killed but their Muslim brothers not helping them rather helping culprits so it’ll happen #earthquake",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Alhamdullilah! My family is safe, but panic in Kashmir due to communication blockade. Reports of property damage is true but no casualty sofar. Prayers for all! #earthquake",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
If IOK Isnt Affected Show It ?? #Mirpur #azadkashmir Has Been Shaken By The #earthquake Also #JammuKashmir So Lift The Communication Blackout So People Can See What The Reality Is #India May Allah Protect All My Prayers With #Pakistan .. Was Felt All Over #earthquake #UNGA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BREAKING: 8 people have died and over 100 injured in a 5.8-magnitude #earthquake in northern #Pakistan. Please support the Government of Pakistan (@pid_gov) for rescue and relief efforts in this hour of crisis @DFID_UK @JoannaReid_DFID @TomDrewUK,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The world is planning its future with the help of #Technology and then there is #Pakistan &amp; #India who cdnt solve the #Kashmir dispute till date !,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"#BREAKING One dead, several injured in 5.8 magnitude #earthquake near Jhelum, Reuters quotes government official",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"RT @RadioPakistan: 19 killed, hundreds injured as massive #earthquake rocked Mirpur area of Azad Kashmir  .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
According to rescue officials at least 06 people died and over 100 are injured after the 6.3 magnitude #earthquake hits #Ajk #Pakistan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Special assistant to PM on information @Dr_FirdousPTI says #earthquake is a sign of anxiety in the land of #Pakistan in digesting the change of #PTI.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Felt earthquake in Lahore, Alhamdulillah we are safe.shocked to see news of damage due to earthquake in Mirpur as u never know when you are going to die. #earthquake #Lahore",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ajk and isb Plz stay safe Allah bless us all #earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"It was a massive earthquake, I used to be so scared when everything was moving around, I wish everyone would be fit &amp; fine, My thoughts &amp; prayers are wd the peoples of AJ&amp;K every injured have a sooner recovery, May Allah SWT bless us from tremors &amp; natural disasters. #earthquake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"AJK PM visits earthquake affected areas, reviews relief efforts. #pakistan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"And We sent not the signs except to warn, and to make them afraid (of destruction). [Al-Quran 17:59] #earthquake",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"RT @maXes_MB: Devastating #earthquake in Azad #Kashmir, prayers for safety of Kashmiri brothers and sisters ὤFἿB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Prayers for the ones who lost their lives due to #earthquake in Azad Kashmir. May Allah Almighty grant early recovery to the injured and protect #Pakistan from the destruction of such calamities.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"RT @IamMafiaa: May ALLAH forgive us and Protect us, Be Safe Everyone. Pls recite Surah Zilzal. #earthquake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @AbdulM0eed: More devastating views coming from AJK. More than 100 injured so far. #earthquake,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"RT @21_Myna: No electricity, no net service. Please pray for us Mirpur Kashmir #earthquake",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Prayers for all those affected. It’s terrifying to imagine what might’ve happened on the other side of the border—the side that can’t even send a quick text to their loved ones to placate their frayed nerves &amp; let them know that they’re okay. #KashmirStillUnderCurfew #earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @falamb3: Number of deaths has now climbed to 38 and 700 injured. Let us all pray this number does now climb any further. #earthquake,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"At least four people were killed and more than 70 sustained injuries as 5.8 magnitude #earthquake rattled #azadkashmir and other parts of Pakistan, sources said. #زلزلہ",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
@ImranKhanPTI please also nominate yourself as an ambassador of Karachi and help to approved Article 149 in NA to free the 20 Million People from Corrupt Local Govt. Like Kashmir Karachi is also need attention #Karachi #Pakistan @PTIofficial #article149 @Khi_Alerts @PTI_KHI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Army Chief directs troops to participate in rescue activities in earthquake-hit areas Pakistans First Internet Channel Watch More:  #Earthquake #ArmyCheif #PakArmy #earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Pakistan #earthquake update; death toll now stands at 26 people. The Most damage was in an area between Jhelum and Mirpur.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Just heard about the #earthquake and Wallah, these pictures of shattered poles and roads are so horrifying. Earthquake indicates nothing but Allah SWTs wrath and its high time we start reconsidering our religious obligations and values. May ALLAH SWT have mercy on us. ὤFὡ4ὢD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The flow of water from Mangla Dam has been stopped due to an #earthquake. This may lead to 4 hours of load shedding. 4 dead &amp; more than 120 injured in #Pakistan. #azadkashmir,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
⁦Thank you ⁦@ndmapk⁩ for issuing following earthquake aftershocks alert Ὢ8. #Earthquake,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Please pray for Mirpur Azaad Kashmir ὤFὤF #earthquake #Mirpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
We dont know what happened to the poor people in #IndianOccupiedKashmirhow many are dead or injured or need helpIndia MUST #LiftTheSiegeInKashmir #earthquake #Mirpur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Minister for Interior Ijaz Ahmed Shah took briefing on relief &amp; rescue operation after #earthquake #APPNews @MOIPakistan #Mirpur #AJK #jatlan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
At least 20 people have been killed and more than 300 injured after a magnitude 5.8 earthquake rattled Pakistan-administered Kashmir and areas in Punjab province #kashmir #earthquake,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RT @K_Zaidii: Unexpected heavy #Rain in Karachi &amp; then #earthquake in different cities.. May Allah keep everyone safeᾓ2ἿB #Earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Prayers and duas for all those affected by the #Earthquake in Pakistan. May Allah keep us all safe. Ameen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deeply concerned as a major #earthquake hits Azad Kashmir so close to the surface causing massive destruction in its wake. Prayers for the deceased souls and may Allah protect us all from such calamities. Ameen.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Prayers &amp; thoughts are with the #earthquake victims and their families.May Allah give them strength to bear the loss &amp; keep everyone safe and sound Ameen.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Life is unpredictable. Dont forget your last destination. May Allah protect every one from Natural Disasters. Ameen❤️ #Earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"The road that runs alongside the Jatlan River canal, from Chachian to Jatlan have bben destroyed, causing numerous causalities &amp; chaos.  #charitytuesday #pakistan #earthquake #MuslimHands #Kashmir #Earthquake2019 #SOS",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Deeply saddened to hear about the loss and destruction due to #earthquake in different parts of the country Including Azad Jammu Kashmir, Punjab &amp; Khyber Pukhtoonkhwa. We stand by the grieved families in this hour of pain.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Cause Im praying for rain and Im praying for tidal waves. I want to see the ground give way. I want to watch it all go down. Mom, please flush it all away. #earthquake",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"#earthquake: four dead, 76 injured in AJK as quake jolts various parts",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Thoughts and prayers with our brothers and sisters in Kashmir. #earthquake May Allah protect everyone and bring a fast recovery to those injured.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hope all #Islamabad friends are safe #earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"How many more earthquakes do we need to realize that buildings in seismic zones need special construction? Whatever happened to the model houses built after 8th October, 2006 earthquake? #AzadKashmir #poorplanning #disaster #earthquake",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"#SAPM for Information &amp; Chairman #NDMA Lt General Afzal addressing a Joint press briefing at Quake effected Jatlan Village at Mirpur AJK. Total 24 deaths, 450 injuries include 80 severely injured, over 400 houses damaged. #earthquake #EarthquakeinPakistan",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Received these deadly pictures of #earthquake at azad kashmir..stay safe everyone. Prayers! But we dont know what happened at occupied kashmir, as there no internet, no mobile service, no any communication. Things would have gone wrong there as well, but we know nothing.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Prayers for all those affected by today’s #earthquake in #Pakistan. Ya Allah please protect us all and forgive our sins. Aameen.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"@MurtazaViews i guess when she spoke these words she did realize how immense destruction this #Earthquake has done in some cities. she might thought its just routine small earth quake,, which ll not cause any harm.but she should always be careful about her words especially on these accessions.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ya Ghafoor ur Raheem Ya Ghafoor ur Raheem Ya Allah forgive our sins nd blessed us all . Ya Allah make this rain a rehmat nd eases the hardships of the earthquake victims. #KarachiRain #earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rashid Hussains mother is appealing @UN and other humanitarian Organizations to save her son and save his life. #RashidHussain was abducted by the #UAE #Pakistan after missing more than sex months. @Advjalila @QadeerMama #SaveRashidHussain,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AJK #Earthquake - Update - 19 killed - 300+ injured - 200 houses damaged - #ManglaDam &amp; Power is safe #EarthquakeInPakistan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"As the epicenter of the earthquake is Jehlim and it has made large destruction in Azad Kashmir Mirpor area, Govt organisation and Non Govt volunteer need to reached the effected area before it too late. #earthquake #Pakistan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#Pakistan faces a gas crisis during winters each year due to mismanagement of oil and gas supplies. In the absence of a strong policy in this connection, the country will once again witness severe gas shortages in the peak winter season.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.8 magnitude #earthquake in Jehlum and Azad Kashmir Pakistan. Stay safe everyone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Updates: Over fifty injured, around two dozen houses damaged in a few villages of Mirpur &amp; other parts of #AJK. #StoryIsDeveloping",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Earthquake affected various parts of AJK, did it hit the other side of kashmir(IOK) too? #earthquake #EarthquakeinPakistan #earthquakeinindia",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Earth Quake Chaos (September-24th- 2019) Mirpur AJK Our teams on survey spotted multiple families in sector D-3 Mirpur AJK outside their residence in a dire need of food, shelter &amp; aid. Donate Now:  #pakistan #earthquake #MuslimHands #Kashmir #SOS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
May Allah protect us of every problem!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"RT @nadeemmalik: #Earthquake 10 dead, 100 injured: NDMA #Pakistan",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Never experienced such a powerful #earthquake. Still shook! Hope everyone is safe!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
#Pakistan #India #Afghanistan Mostly In #Kashmir &amp; #azadkashmir This #earthquake Was Felt It Was Felt In All The Region Mostly #Kashmir  Both Sides  Well May Allah Protect All Please Wake Ur Souls Ὁ4 #earthquake #UNGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"An #earthquake of magnitude 5.8 shook northern Pakistan on Tuesday, killing one person and injuring 50, #Pakistan government officials said.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Raining Ὁ6 Gd Morning἟5἟0Ὁ5 May Allah Protect Our Beloved Country Aameen. Prayers For Those Who Got affected by #earthquake Yesterday.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"One person was killed, while 50 were wounded as a 5.8 magnitude #earthquake jolted several cities and #northernparts of #Pakistan on Tuesday afternoon. Read more:",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Earthquake A warning from your God #earthquake May Allah save all Muslims,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Despite all this our teams are currently engaged as the response to neutralize the situation, even though we serve to help in situations like these but we didn’t anticipate such disaster.  #charitytuesday #pakistan #earthquake #MuslimHands #Kashmir",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Strong earthquake - Pakistan - September 24, 2019. #pakistan",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earthquake victims will be taken care of in every possible way. #Earthquake #qamarjavedbajwa #FutureTV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Thoughts and prayers for victims ../ stay safe pakistan #earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"@jytkoul @AamnaFasihi @suhasinih Why India not allowing @hrw to go to #Kashmir? #Pakistan took team of international journalists to #Balakot, #India can also take a team of international journalists to #Kashmir Btw, your own Supreme Court has asked Govt to lift curfew so apparently, your journalist is lying!",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Prayers are with those families who are effected by earthquake in AJK #earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"#MuhammadQasimDreams #Earthquake Earthquake is Symbolic- (9 October, 2017) Dream of Muhammad Qasim  Pictures of Earthquake reveals damage in parts of Pakistan - (24 September, 2019)  #Pakistan",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ya Allah stay safe my pakistan STAY safe all peoples #earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Update: 5.8 magnitude #Earthquake jolted Southern localities of Azad #Kashmir badly, brought massive destruction in Mirpur. 24 people reported #died, 300+ #injured. One #aftershock has been observed since evening. Keep the victims remember in your PRAYERS! ὢDὉ4",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Yeah my taya jaan’s home is damaged too much in pull manda,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @MurtazaViews: Massive damage to properties in vast areas of mirpur #earthquake,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
This is what happened after the earthquake in Mirpur. I hope everyone is safe..#earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Communications get affected. This includes cellular, roads, bridges and others. Rescue party, administrators and disaster teams must be equipped with Sat phones. Moving information, rescue equipment, medical relief in a timely manner is very important. #earthquake",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @godfatheriv: Damage to mangla dam after the #Earthquake Hope the @pid_gov is on top of things and media must refrain from spreading unn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
May Almighty Allah protect usI just felt some aftershocks around 9-10P.M #earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Stay save at home and people who are injured in earthquake ,give prayer for fast recovery#earthquake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @rubiaabrar: Hope people are safe . #earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"4 confirmed dead , 100+ injured #earthquake",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Earthquake in different cities. Severe destruction in Mirpur Azad Kashmir. I hope everything is safe at your ends. Prayers for everyone! #earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @Army_bratss: Roger Sir: As weve sworn to rescue and defend the People of mother land. #earthquake #Pakistan #PakistanArmy .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"This is the situation in Azad Kashmir, and we dont know what is the situation in Jammu Kashmir. There is no internet, no other way to communicate so we dont know the damage this has caused there. #Earthquake",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @IamAliIjaz: #ALERT: Blood donors from Azad Kashmir region are requested to arrive Govt hospital immediately. #earthquake /,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"According to #NDMA notification released in wake of the calamity, aftershocks can be expected within the next 24 hours in the #earthquake-hit areas. Read more:  #GeoNews",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@betterpakistan Absolutely, his all focus was on other issues which are directly not rel to #Kashmir or #Pakistan he totally n intentionally ignored kashmir and suppress this issue.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
#PakistanArmy Rescue #earthquake victims in #MirpurAzadKashmir #Kashmir after #EarthquakeinPakistan #ISPR #COAS #Darbar #Kashmir #PakistanEarthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Praying for everyones safety in AJK. May Allah swt protect us all.. #earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DC #Mirpur releases the details of confirm casualties and injured due #earthquake,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"#Shifa Foundations Emergency Response Team (ERT) is on ground in Mirpur Jatlan, AJK for need assessment of the earthquake affectees. #EarthQuake #MirpurJatlan #AJK #jatlan #MirpurAzadKashmir #EarthquakeinPakistan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
My prayers are with everyone affected and victims. May Allah bless us allᾓ2 #earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"RT @SamaaEnglish: UPDATE: The death toll from todays #earthquake in Pakistan has risen to 22, according to the NDMA",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
